body_type,color,fuel_type,model_date_begin,name,series,number_of_doors,production_date,vehicle_transmission,engine_displacement,engine_power,mileage,gear_type,steering_wheel,owners,technical_passport,car_age,mileage_per_year,exp_year,high-beam-assist,front-seats-heat-vent,bluetooth,laser-lights,light-sensor,adaptive-light,apple-carplay,electro-trunk,third-row-seats,keyless-entry,activ-suspension,multizone-climate-control,body-kit,projection-display,start-stop-function,start-button,paint-metallic,wheel-heat,passenger-seat-electric,rain-sensor,navigation,voice-recognition,multi-wheel,airbag-curtain,glonass,auto-mirrors,usb,power-latching-doors,led-lights,auto-park,bas,isofix,tyre-pressure,air-suspension,decorative-interior-lighting,360-camera,wireless-charger,electronic-gage-panel,model_age,covid,price,dataset,luxury_tax,car_tax,equipments_count
allroad,silver,gasoline,2009,18i,X1,5,2012,AT,2000,150,3,rear,left,1,original,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,test,1.0,3600,2
sedan,black,gasoline,2015,320i xDrive,3ER,4,2016,AT,2000,184,3,4w,left,1,original,3,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,test,1.0,7912,9
sedan,white,gasoline,2011,320i,3ER,4,2012,AT,2000,184,4,rear,left,2,original,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,test,1.0,7912,0
allroad,black,gasoline,2013,35i,X3,5,2014,AT,3000,306,5,4w,left,1,original,4,2,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,test,1.0,40392,8
sedan,black,diesel,2013,520d,5ER,4,2016,AT,2000,190,2,rear,left,1,original,3,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,test,1.0,8170,10
allroad,black,gasoline,2003,30i,X3,5,2004,AT,3000,231,8,4w,left,3,duplicate,6,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,test,1.0,15708,3
liftback,blue,gasoline,2009,535i xDrive,5ER,5,2011,AT,3000,306,6,4w,left,3,duplicate,4,2,8,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,11,0,0,test,1.0,40392,21
sedan,black,gasoline,2008,750Li,7ER,4,2008,AT,4400,407,5,rear,left,2,original,5,2,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,test,1.0,53724,10
allroad,black,gasoline,2014,4.4,X5,5,2019,AT,4400,575,1,4w,left,1,original,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,test,1.0,75900,11
sedan,black,gasoline,2008,318i,3ER,4,2009,AT,2000,136,8,rear,left,2,original,5,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,test,1.0,3264,0
sedan,blue,diesel,2018,320d xDrive,3ER,4,2019,AT,2000,190,1,4w,left,2,original,1,2,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,2,0,0,test,1.0,8170,32
allroad,white,gasoline,2012,4.4,X5,5,2014,AT,4400,555,4,4w,left,2,original,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,test,1.0,73260,0
sedan,grey,gasoline,2002,525i,5ER,4,2005,AT,2500,192,10,rear,left,3,original,5,2,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,test,1.0,8256,6
sedan,silver,gasoline,2011,328i,3ER,4,2012,AT,2000,245,7,rear,left,3,duplicate,4,2,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,0,0,test,1.0,16660,12
allroad,white,gasoline,2009,4.4,X5,5,2011,AT,4400,555,3,4w,left,2,original,4,1,3,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,11,0,0,test,1.0,73260,24
coupe,black,gasoline,2013,420i xDrive,4,2,2014,AT,2000,184,3,4w,left,1,original,4,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,test,1.0,7912,10
allroad,blue,diesel,2018,30d,X7,5,2019,AT,3000,249,1,4w,left,1,original,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,test,1.0,16932,13
sedan,white,gasoline,2009,528i,5ER,4,2011,AT,3000,258,6,rear,left,3,original,4,2,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,11,0,0,test,1.0,34056,13
sedan,silver,gasoline,2000,525i,5ER,4,2002,AT,2500,192,9,rear,left,3,original,6,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,test,1.0,8256,0
allroad,gold,gasoline,2010,35i,X3,5,2011,AT,3000,306,7,4w,left,3,original,4,2,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,test,1.0,40392,4
coupe,blue,gasoline,2012,4.4,X5,2,2012,AMT,4400,560,3,rear,left,3,original,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,test,1.0,73920,0
sedan,silver,gasoline,2007,525xi,5ER,4,2009,AT,3000,218,9,4w,left,2,original,5,2,12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,test,1.0,12644,4
allroad,brown,diesel,2010,30d,X5,5,2010,AT,3000,245,6,4w,left,3,original,5,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,test,1.0,16660,0
liftback,black,diesel,2017,620d xDrive,6ER,5,2018,AT,2000,190,1,4w,left,1,original,2,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,3,0,0,test,1.1,8987,14
allroad,grey,gasoline,2010,35i,X3,5,2011,AT,3000,306,5,4w,left,3,duplicate,4,2,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,test,1.0,40392,12
sedan,white,diesel,2015,320d xDrive,3ER,4,2016,AT,2000,190,2,4w,left,1,original,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,test,1.0,8170,9
allroad,silver,diesel,2013,40d,X5,5,2017,AT,3000,313,3,4w,left,1,original,2,3,3,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,7,0,0,test,1.0,41316,29
sedan,blue,gasoline,2009,523i,5ER,4,2011,AT,2500,204,4,rear,left,2,original,4,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,test,1.0,11832,3
sedan,beige,gasoline,2007,525i,5ER,4,2009,AT,2500,218,7,rear,left,3,duplicate,5,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,test,1.0,12644,1
allroad,grey,gasoline,2012,20i,X1,5,2012,AT,2000,184,7,4w,left,2,original,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,test,1.0,7912,1
sedan,blue,gasoline,2000,530i,5ER,4,2002,AT,3000,231,17,rear,left,3,original,6,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,test,1.0,15708,0
hatchback,red,gasoline,2007,116i,1ER,5,2008,AT,1600,115,7,rear,left,3,original,5,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,test,1.0,2300,0
allroad,white,gasoline,2009,18i,X1,5,2011,AT,2000,150,7,rear,left,2,original,4,2,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,0,0,test,1.0,3600,7
station_wagon,grey,diesel,2013,520d,5ER,5,2015,MT,2000,190,7,rear,left,1,original,3,4,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,test,1.0,8170,7
sedan,black,diesel,2011,320d,3ER,4,2013,AT,2000,184,6,rear,left,3,duplicate,4,3,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,test,1.0,7912,5
allroad,brown,diesel,2014,30d,X6,5,2014,AT,3000,249,5,4w,left,1,original,4,2,6,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6,0,0,test,1.0,16932,14
sedan,black,gasoline,2000,520i,5ER,4,2002,AT,2200,170,12,rear,left,3,original,6,2,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,test,1.0,7140,4
allroad,brown,gasoline,2010,35i,X3,5,2011,AT,3000,306,4,4w,left,3,original,4,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,test,1.0,40392,7
allroad,black,diesel,2018,30d,X7,5,2019,AT,3000,249,1,4w,left,1,original,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,0,0,test,1.0,16932,37
allroad,black,gasoline,1999,3.0i,X5,5,2002,AT,3000,231,15,4w,left,3,original,6,3,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,test,1.0,15708,7
sedan,white,diesel,2016,530d xDrive,5ER,4,2019,AT,3000,249,1,4w,left,1,original,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,4,0,0,test,1.0,16932,26
allroad,black,diesel,2013,25d,X5,5,2015,AT,3000,218,6,4w,left,1,original,3,3,8,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,test,1.0,12644,13
sedan,beige,gasoline,2009,523i,5ER,4,2011,AT,2500,204,7,rear,left,2,original,4,2,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,test,1.0,11832,8
sedan,blue,diesel,2008,740d xDrive,7ER,4,2011,AT,3000,306,5,4w,left,2,original,4,2,6,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,test,1.0,40392,6
sedan,grey,gasoline,2013,520i,5ER,4,2016,AT,2000,184,2,rear,left,1,original,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,test,1.0,7912,10
sedan,blue,gasoline,2013,520i,5ER,4,2014,AT,2000,184,5,rear,left,3,duplicate,4,2,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,test,1.0,7912,10
liftback,beige,diesel,2009,535d xDrive,5ER,5,2011,AT,3000,300,5,4w,left,3,original,4,2,7,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,test,1.0,39600,16
sedan,white,diesel,2016,520d xDrive,5ER,4,2019,AT,2000,190,1,4w,left,1,original,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,4,0,0,test,1.0,8170,18
sedan,blue,diesel,2002,535d,5ER,4,2005,AT,3000,272,12,rear,left,3,original,5,2,16,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,18,0,0,test,1.0,35904,11
allroad,blue,diesel,2013,40d,X5,5,2014,AT,3000,313,4,4w,left,1,original,4,2,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,test,1.0,41316,10
sedan,white,diesel,2011,320d xDrive,3ER,4,2014,AT,2000,184,4,4w,left,2,original,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,test,1.0,7912,4
coupe,white,gasoline,2011,640i,6ER,2,2012,AT,3000,320,4,rear,left,1,original,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,test,1.0,42240,0
station_wagon,grey,diesel,2007,520d,5ER,5,2009,AT,2000,177,7,rear,left,2,original,5,2,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,13,0,0,test,1.0,7611,13
allroad,grey,gasoline,2006,4.8i,X5,5,2010,AT,4800,355,6,4w,left,1,original,5,2,8,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,test,1.0,46860,7
allroad,white,diesel,2013,30d,X5,5,2017,AT,3000,249,1,4w,left,1,original,2,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,7,0,0,test,1.0,16932,23
sedan,black,gasoline,2015,320i,3ER,4,2017,AT,2000,184,4,rear,left,2,original,2,3,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,test,1.0,7912,8
sedan,black,gasoline,2009,520i,5ER,4,2013,AT,2000,184,7,rear,left,1,original,4,3,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,test,1.0,7912,6
hatchback,black,diesel,2007,120d,1ER,5,2009,MT,2000,177,7,rear,left,2,original,5,2,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,test,1.0,7611,6
sedan,grey,gasoline,2011,316i,3ER,4,2013,AT,1600,136,9,rear,left,2,original,4,3,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,test,1.0,3264,8
sedan,black,gasoline,2008,320i,3ER,4,2008,AT,2000,156,9,rear,left,3,duplicate,5,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,test,1.0,6552,0
sedan,white,diesel,2016,530d xDrive,5ER,4,2019,AT,3000,249,1,4w,left,1,original,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,4,0,0,test,1.0,16932,31
sedan,blue,diesel,2018,320d xDrive,3ER,4,2019,AT,2000,190,1,4w,left,1,original,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,2,0,0,test,1.0,8170,31
allroad,grey,diesel,2013,25d,X5,5,2018,AT,3000,218,1,4w,left,1,original,2,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,test,1.0,12644,15
allroad,blue,gasoline,2014,20i,X3,5,2017,AT,2000,184,3,4w,left,1,original,2,2,3,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,6,0,0,test,1.0,7912,19
sedan,black,gasoline,2015,340i xDrive,3ER,4,2016,AT,3000,326,3,4w,left,3,original,3,2,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,test,1.0,43032,9
allroad,black,gasoline,2018,40i,X7,5,2019,AT,3000,340,1,4w,left,2,original,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,2,0,0,test,1.0,44880,29
allroad,black,gasoline,2006,30i,X5,5,2010,AT,3000,272,3,4w,left,2,original,5,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,test,1.0,35904,7
allroad,brown,diesel,2010,20d xDrive,X1,5,2012,AT,2000,184,4,4w,left,1,original,4,2,5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,test,1.0,7912,13
sedan,silver,gasoline,2002,545i,5ER,4,2003,MT,4400,333,9,rear,left,3,duplicate,6,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,test,1.0,43956,3
allroad,black,gasoline,2006,3.0si,X5,5,2008,AT,3000,272,10,4w,left,3,duplicate,5,3,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,14,0,0,test,1.0,35904,12
sedan,black,diesel,2007,530xd,5ER,4,2008,AT,3000,235,11,4w,left,3,original,5,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,test,1.0,15980,0
allroad,black,gasoline,2014,28i,X4,5,2014,AT,2000,245,4,4w,left,3,original,4,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,test,1.0,16660,5
hatchback,blue,gasoline,2011,118i,1ER,5,2012,AT,1600,170,5,rear,left,2,original,4,2,6,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,9,0,0,test,1.0,7140,15
allroad,black,gasoline,2018,40i,X7,5,2019,AT,3000,340,1,4w,left,1,original,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,2,0,0,test,1.0,44880,31
sedan,blue,gasoline,2008,335i,3ER,4,2008,AT,3000,306,7,rear,left,3,duplicate,5,2,9,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,test,1.0,40392,7
allroad,blue,gasoline,2009,4.4,X5,5,2009,AT,4400,555,6,4w,left,3,duplicate,5,2,8,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,11,0,0,test,1.0,73260,19
allroad,gold,gasoline,2010,35i,X3,5,2012,AT,3000,306,7,4w,left,3,original,4,3,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,test,1.0,40392,11
allroad,purple,gasoline,2012,35i,X6,5,2012,AT,3000,306,3,4w,left,3,original,4,1,4,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,8,0,0,test,1.0,40392,22
liftback,white,diesel,2009,530d xDrive,5ER,5,2012,AT,3000,258,5,4w,left,2,duplicate,4,2,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,11,0,0,test,1.0,34056,8
sedan,black,gasoline,2008,318i,3ER,4,2011,AT,2000,136,5,rear,left,3,original,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,test,1.0,3264,0
allroad,black,gasoline,2010,35i,X3,5,2012,AT,3000,306,6,4w,left,2,original,4,2,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,test,1.0,40392,6
allroad,brown,diesel,2009,20d,X1,5,2012,AT,2000,177,6,4w,left,3,original,4,2,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,test,1.0,7611,3
sedan,blue,gasoline,2001,318i,3ER,4,2003,AT,2000,143,8,rear,left,3,original,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,test,1.0,3432,0
sedan,grey,gasoline,2015,318i,3ER,4,2017,AT,1500,136,1,rear,left,1,original,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,test,1.0,3264,11
allroad,black,diesel,2007,30d,X6,5,2008,AT,3000,235,11,4w,left,3,original,5,3,15,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,13,0,0,test,1.0,15980,16
allroad,white,diesel,2014,30d,X6,5,2015,AT,3000,249,4,4w,left,2,original,3,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,test,1.0,16932,5
coupe,red,gasoline,1982,318i,3ER,2,1986,MT,1800,113,7,rear,left,3,original,7,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,test,1.0,2260,2
allroad,brown,diesel,2014,30d,X6,5,2017,AT,3000,249,2,4w,left,2,original,2,2,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,6,0,0,test,1.0,16932,19
roadster,orange,gasoline,2013,20i,Z4,2,2015,AT,2000,184,2,rear,left,3,duplicate,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,test,1.0,7912,1
sedan,blue,gasoline,2013,520i,5ER,4,2013,AT,2000,184,10,rear,left,1,original,4,4,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,test,1.0,7912,10
allroad,blue,gasoline,2007,50i,X6,5,2008,AT,4400,407,6,4w,left,3,original,5,2,7,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,13,0,0,test,1.0,53724,20
sedan,brown,gasoline,2009,520i,5ER,4,2013,AT,2000,184,4,rear,left,3,original,4,2,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11,0,0,test,1.0,7912,9
allroad,black,gasoline,2019,20i xDrive,X2,5,2019,AT,2000,192,1,4w,left,1,original,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,test,1.1,9081,15
